╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧║╓▓▄╕Ї92л╤1~30╕╣,13.13,░╙,,,1051126,дgжa1л╪кл1иожь1,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051215,130.17,2,2,2,ж│,╡L,5600000,43842,йY╣Dенн▒,30.95,1250000,,RPUNMLMJOHMFFDH68CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧║╓▓▄╕Ї92л╤1~30╕╣,12.94,░╙,,,1051023,дgжa1л╪кл1иожь1,дQдT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051215,128.92000000000002,2,2,2,ж│,╡L,5380000,42666,йY╣Dенн▒,30.95,1200000,,RPVNMLMJOHMFFDH78CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧║╓▓▄╕Ї92л╤1~30╕╣,13.13,░╙,,,1051202,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051215,130.17,2,2,2,ж│,╡L,5580000,44144,йY╣Dенн▒,30.95,1200000,,RPWNMLMJOHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧║╓▓▄╕Ї92л╤1~30╕╣,7.12,░╙,,,1051202,дgжa1л╪кл1иожь0,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051215,97.97,2,2,2,ж│,╡L,4270000,43585,,0.0,0,,RPXNMLMJOHMFFDH98CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧ддеб╡є179л╤31~60╕╣,28.08,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060325,дgжa1л╪кл1иожь1,дT╝h,дн╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050429,116.35,3,2,2,ж│,╡L,5900000,48448,д@╝╙енн▒,15.21,1000000,,RPTNMLMJOHMFFCH48CA
└s╝ц░╧,дgжa,░кенмq511~540жa╕╣,3066.43,,дsйYжaлOи|░╧,╣Aкке╬жa,1060328,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17500000,5707,,0.0,0,,RPPOMLTJOHMFFCH88CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧?│s╡є359л╤1~30╕╣,90.5,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060425,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0870729,174.64,5,2,4,ж│,╡L,5270000,30176,,0.0,0,,RPQOMLTJOHMFFCH98CA
└s╝ц░╧,дgжa,кў└sмq61~90жa╕╣,12.27,,дsйYжaлOи|░╧,╣Aкке╬жa,1060324,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22106,1802,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPOOMLPKNHMFFCH38CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,20.95,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060427,дgжa1л╪кл1иожь1,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,111.59,2,2,1,ж│,ж│,4290000,36962,йY╣Dенн▒,27.99,1200000,,RPWNMLQLNHMFFCH66CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,31.42,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060427,дgжa1л╪кл1иожь0,д╗╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,126.92999999999999,3,2,2,ж│,ж│,5370000,42307,,0.0,0,,RPXNMLQLNHMFFCH76CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,20.74,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060427,дgжa1л╪кл1иожь0,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,83.6,2,2,1,ж│,ж│,4080000,48804,,0.0,0,,RPOOMLQLNHMFFCH58CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,24.93,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060427,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,127.24,2,2,1,ж│,ж│,4700000,35768,йY╣Dенн▒,27.99,1150000,,RPQOMLQLNHMFFCH78CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧дTидкL╡є1~30╕╣,24.93,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060427,дgжa1л╪кл1иожь1,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050825,127.24,2,2,1,ж│,ж│,5100000,39798,йY╣Dенн▒,27.99,1150000,,RPROMLQLNHMFFCH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sлi╕Ї119л╤1~30╕╣,93.3,жэ,,,1060414,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0900213,233.07,6,2,4,ж│,ж│,10500000,45051,,0.0,0,,RPWNMLMKOHMFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sк∙╡є139л╤3з╦1~30╕╣,78.23,жэ,,,1060327,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681217,75.4,3,2,2,ж│,╡L,7500000,99469,,0.0,0,,RPTPMLMKOHMFFBH68CA
дд├c░╧,дgжa,дддuмq1231~1260жa╕╣,83.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,1060417,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6800000,81928,,0.0,0,,RPVPMLMKOHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQлH╕Ї151~180╕╣,18.71,жэ,,,1060504,дgжa1л╪кл1иожь1,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040915,132.74,2,2,1,ж│,ж│,6420000,51332,йY╣Dенн▒,29.1,1100000,л╪кл┴`╗∙дwд║зt╕╦цC┤┌50╕Uд╕╛убAоa╣q┤┌13╕Uд╕╛у,RPSSMLPJOHMFFBH09CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧жш╢щ╕Ї65л╤1~30╕╣,84.0,,дu╖~░╧,дB║╪л╪┐vе╬жa,1060417,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0640705,100.2,6,1,3,ж│,╡L,3950000,39421,,0.0,0,в░.еHдWд║оeи╠┼vзQдHдз╢R╜цл┤м∙о╤╡n┐¤бC2.е╗о╫лYдG┐╦╡е╢б╢R╜цбC,RPOOMLPJOHMFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.53,жэ,,,1060425,дgжa1л╪кл1иожь0,дT╝h,дQд@╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.21000000000001,0,0,0,ж│,ж│,3480000,66654,,0.0,0,,RPSQMLSJOHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.53,жэ,,,1060419,дgжa1л╪кл1иожь0,дн╝h,дQд@╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.21000000000001,0,0,0,ж│,ж│,3300000,63206,,0.0,0,,RPTQMLSJOHMFFBH66CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.55,жэ,,,1060426,дgжa1л╪кл1иожь0,дT╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.22,0,0,0,ж│,ж│,3300000,63194,,0.0,0,,RPVQMLSJOHMFFBH86CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.53,жэ,,,1060425,дgжa1л╪кл1иожь0,дн╝h,дQд@╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,52.21000000000001,0,0,0,ж│,ж│,3270000,62632,,0.0,0,,RPORMLSJOHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,16.75,жэ,,,1060425,дgжa1л╪кл1иожь0,дK╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,82.7,1,2,1,ж│,ж│,5520000,66747,,0.0,0,,RPRRMLSJOHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,19.84,жэ,,,1060425,дgжa1л╪кл1иожь0,дK╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,99.21000000000001,2,2,1,ж│,ж│,6820000,68743,,0.0,0,,RPTRMLSJOHMFFBH76CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.17,жэ,,,1060425,дgжa1л╪кл1иожь0,дT╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,51.17,0,0,0,ж│,ж│,3550000,69377,,0.0,0,,RPURMLSJOHMFFBH86CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.17,жэ,,,1060427,дgжa1л╪кл1иожь0,дн╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,51.17,0,0,0,ж│,ж│,3600000,70354,,0.0,0,,RPXRMLSJOHMFFBH17CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤fж{╡є91~120╕╣,10.19,жэ,,,1060425,дgжa1л╪кл1иожь0,дQд@╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050520,51.28,0,0,0,ж│,ж│,3250000,63378,,0.0,0,,RPOSMLSJOHMFFBH98CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┤╢е·дG╡є91~120╕╣,93.91,жэ,,,1060501,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0691227,91.0,3,3,2,ж│,╡L,7800000,85714,,0.0,0,зtе╝лOжsл╪кл,RPUUMLSJOHMFFBH17CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧д╜╢щдT╡є91~120╕╣,108.88,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060412,дgжa8л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1000916,197.60999999999999,4,3,2,ж│,ж│,8500000,43014,,0.0,0,,RPSVMLSJOHMFFBH07CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дд├c░╧дj╡╪дG╡є7л╤1~30╕╣,58.64,жэ,,,1060420,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830530,181.34,0,0,0,ж│,╡L,10000000,55145,,0.0,0,,RPWNMLLJOHMFFBH58CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧┤I░ъ╡є61~90╕╣,109.88,жэ,,,1060330,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031017,293.46,5,3,6,ж│,╡L,14500000,49410,,0.0,0,,RPSPMLSKNHMFFBH09CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°┐│╡є150л╤1~30╕╣,33.24,жэ,,,1060406,дgжa1л╪кл1иожь1,е|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030721,182.32,3,2,2,ж│,ж│,11440000,65058,йY╣Dенн▒,26.46,1300000,,RPSTMLSKNHMFFBH86CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°┐│╡є150л╤1~30╕╣,33.24,жэ,,,1060409,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030721,182.32,3,2,2,ж│,ж│,9700000,53895,йY╣Dенн▒,26.46,1300000,,RPTTMLSKNHMFFBH96CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°┐│╡є150л╤1~30╕╣,24.44,жэ,,,1060412,дgжa1л╪кл1иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030721,149.89,3,2,2,ж│,ж│,7300000,49421,йY╣Dенн▒,26.46,1200000,,RPUTMLSKNHMFFBH07CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧к°┐│╡є150л╤1~30╕╣,31.29,жэ,,,1060421,дgжa1л╪кл2иожь1,дC╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030721,174.36,3,2,2,ж│,ж│,9800000,58147,йY╣Dенн▒,26.46,1200000,,RPXSMLSKNHMFFBH27CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧д╕д╞╕ЇдGмq91~120╕╣,12.57,жэ,,,1060420,дgжa1л╪кл1иожь0,д╗╝h,д╗╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,1030125,51.370000000000005,1,1,1,ж│,ж│,5300000,103173,,0.0,0,,RPTOMLSKNHMFFBH09CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дп╝wдT╡є31~60╕╣,166.0,жэ,,,1060317,дgжa0л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681208,109.3,5,4,3,ж│,╡L,9200000,84172,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPVNMLNLNHMFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧к°мK╕Ї261л╤1~30╕╣,12.37,жэ,,,1060414,дgжa1л╪кл1иожь0,е|╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890704,90.25,3,2,2,ж│,ж│,4300000,47645,,0.0,0,,RPTQMLTKNHMFFBH76CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┐│дп╕ЇдGмq331~360╕╣,9.06,жэ,,,1060428,дgжa1л╪кл1иожь0,д╗╝h,дC╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840511,48.730000000000004,1,1,1,ж│,ж│,1750000,35912,,0.0,0,,RPTQMLQLNHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧дд├c░╧║aжwдQдн╡є75л╤1~30╕╣,17.77,жэ,,,1060414,дgжa1л╪кл1иожь0,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0801230,103.98,2,2,1,ж│,ж│,2800000,26928,,0.0,0,,RPTRMLQLNHMFFBH66CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQ╕q╕Ї121~150╕╣,24.03,жэ,,,1060415,дgжa1л╪кл1иожь1,дQд@╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1021219,167.97,4,2,2,ж│,ж│,7580000,45127,йY╣Dенн▒,0.0,0,,RPUOMLPKNHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧жNжw╡є1~30╕╣,81.0,░╙,,,1060402,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0691205,159.99,18,0,19,ж│,╡L,25000000,156260,,0.0,0,зt│╗╝╙╝Wл╪бC,RPOSMLMKNHMFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧║aе┴лn╕Ї65л╤121~150╕╣,83.45,╣A,,,1060416,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0920819,198.35,4,3,3,ж│,╡L,9400000,47391,,0.0,0,,RPSRMLMKNHMFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е├║╓╕Ї1021~1050╕╣,14.34,жэ,,,1060501,дgжa1л╪кл1иожь1,дQд@╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840822,95.50999999999999,2,1,1,ж│,ж│,4100000,42927,йY╣D╛ў▒ё,0.0,0,,RPVQMLPKNHMFFBH56CA
дд├c░╧,дgжa,┤╢╕qмq61~90жa╕╣,8.5,дu,,,1060502,дgжa19л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,205680,24198,,0.0,0,,RPUPMLPKNHMFFBH98CA
дд├c░╧,дgжa,дjж┐мq1~30жa╕╣,341.52,╣A,,,1060217,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5860000,17159,,0.0,0,,RPROMLQKNHMFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧е┴▒┌╕Їд╗мq121~150╕╣,13.8,░╙,,,1060426,дgжa1л╪кл1иожь1,дQдG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041220,126.48,2,2,1,ж│,ж│,5180000,42736,йY╣Dенн▒,33.35,1200000,,RPVPMLQKNHMFFBH56CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лn╢щдG╕Ї271~300╕╣,28.48,жэ,,,1060324,дgжa4л╪кл1иожь0,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010827,177.11,3,2,2,ж│,ж│,9700000,54768,йY╣Dенн▒,27.92,0,,RPSPMLQKNHMFFBH88CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└ЇлO╕Ї271~300╕╣,40.47,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060504,дgжa1л╪кл1иожь1,дQд@╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041230,183.43,4,2,2,ж│,ж│,7950000,42201,йY╣Dенн▒,25.85,1300000,,RPSQMLQKNHMFFBH98CA
╞[н╡░╧,й╨жa(дgжa+л╪кл),оч╢щел╞[н╡░╧дj┤Є╕ЇдGмq375л╤31~60╕╣,73.0,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060412,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0820813,176.18,4,2,3,ж│,╡L,2300000,13055,,0.0,0,,RPOSMLQKNHMFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧дддsкF╕ЇдTмq301~330╕╣,22.48,жэ,,,1060501,дgжa1л╪кл1иожь1,дC╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0961025,116.43,2,2,1,ж│,╡L,4580000,39337,йY╣Dенн▒,0.0,0,,RPWSMLQKNHMFFBH96CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лC╖╦╕Їд@мq121~150╕╣,51.56,жэ,,,1051017,дgжa1л╪кл2иожь2,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050120,318.17,4,1,3,ж│,ж│,17560000,60356,йY╣Dенн▒,73.62,2800000,,RPXSMLQKNHMFFBH07CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└sкF╕Ї445л╤31з╦1~30╕╣,37.8,жэ,,,1060501,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,жэоaе╬,┐j│y,0610901,29.15,1,1,1,ж│,╡L,1660000,56947,,0.0,0,,RPVPMLRKNHMFFBH66CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧╛ЁдпдT╡є131л╤26з╦31~60╕╣,46.94,дu,,,1060428,дgжa1л╪кл1иожь1,дC╝h,дQ╝h,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010618,154.82,3,2,2,ж│,ж│,7280000,47022,йY╣Dенн▒,26.52,0,,RPVNMLMKOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дддs╕Ї991~1020╕╣,14.8,дu,,,1060502,дgжa1л╪кл1иожь1,дC╝h,дQдC╝h,╝t┐ь,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840414,150.16,2,2,1,ж│,ж│,4650000,30967,йY╣Dенн▒,0.0,0,,RPUOMLMKOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧└sл░д╗╡є31~60╕╣,25.73,жэ,,,1060407,дgжa1л╪кл1иожь1,дQ╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950308,154.57,3,2,2,ж│,ж│,6500000,42055,йY╣Dенн▒,29.17,0,,RPUPMLPJOHMFFAH88CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧лn╡╪╡є181~210╕╣,5.76,жэ,,,1060418,дgжa2л╪кл1иожь0,е|╝hбA╢зеx,д╗╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0690820,34.35,1,1,1,ж│,ж│,1180000,34352,,0.0,0,,RPOPMLQJOHMFFAH38CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧й°й·╕Ї191л╤1~30╕╣,25.9,жэ,,,1060407,дgжa1л╪кл1иожь0,дT╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0741029,97.52,3,2,1,ж│,ж│,4900000,50246,,0.0,0,,RPQPMLQJOHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧дj╖~╕Їд@мq91~120╕╣,49.06,жэ,,,1060406,дgжa1л╪кл1иожь2,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1001107,326.07,3,2,3,ж│,ж│,27800000,92405,йY╣Dенн▒,54.44,2700000,,RPVNMLPLNHMFFAH88CA
оч╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелоч╢щ░╧└sмuд╗╡є181~210╕╣,10.89,жэ,,,1060324,дgжa1л╪кл1иожь1,д@╝h,дQдG╝h,й▒н▒(й▒╛Q),░╙╖~е╬,┐√╡м▓V╛одg│y,1020607,100.96000000000001,0,0,0,╡L,ж│,6200000,61410,йY╣Dенн▒,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPORMLPLNHMFFAH58CA
оч╢щ░╧,й╨жa(дgжa+л╪кл),оч╢щелоч╢щ░╧╖RдC╡є1~30╕╣,24.28,жэ,,,1060407,дgжa2л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710805,71.0,3,2,1,ж│,╡L,2400000,33803,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPVQMLPLNHMFFAH56CA
